oid,timestamp,rpid,uid,uname,content,likes,replies,correlation_score
1351097913,1709286667,210510536032,371436,风平浪静的狂,怡宝不行吗,0,0,0.20614722635777388
1351097913,1709286275,210509714960,180751785,瑾瑾小熊,是这样的我们化学实验室也是娃哈哈...,3,0,0.5567992589150914
1351097913,1709285630,210508328400,523359134,Hexmode,UP，UP，你这罐娃哈哈保纯吗？[doge],0,0,0.4307355894816655
1351097913,1709284061,210504926256,215151081,靓仔堆堆,没哇哈哈，怡宝也行,0,0,0.38035645977806376
1351097913,1709283278,210503194960,82180391,辣小鱼干,我们用农夫山泉，因为它没有三氯甲烷[笑哭],0,0,0.3638804656055758
1351097913,1709282921,210502611472,352491654,NOOBY_NOOB,如果是实验级纯度的话，就不适合喝了吧？[tv_疑问],0,0,0.4366932779336432
1351097913,1709280149,210497492272,287509189,95巧克力,半導體製程用的更純吧,0,0,0.38576330094235145
1351097913,1709278326,210494301632,39546,寤寐,我连夜去买哇哈哈，就为了享受二十万的待遇,1,0,0.41429123621431985
1351097913,1709278098,210493886240,391196989,大绿豆本蜓,屈臣氏比哇哈哈逼格高一些,0,0,0.3781794081793649
1351097913,1709278085,210494003072,122547970,阿羲边摆边烂,@姜神JS,0,1,0.12359465301606942
1351097913,1709276992,210492102960,1532311249,花开富贵式罢,哇哈哈好喝，爱喝。但出门走路我却需要冰露，因为喜欢背手拿水。骑车？还得是哇哈哈，前面放后面放揣棉服里面都不妨碍,1,0,0.4329920877261322
1351097913,1709276583,210491334704,146654262,XMJL,测出来竟然不是0？,0,0,0.18737537599161663
1351097913,1709275190,210489036832,7247029,中国人有自己的肯,你也做的是水膜，同行呀,1,0,0.255031460034339
1351097913,1709274236,210487526768,93984089,Qripretty_青旗沽酒,研一干的最多的事情，就是帮学长学姐搬水，到了研二，我觉得这活儿可以外包了，结果研一这批孩子就俩男的，剩下全女的，得继续力工。犹记我跟我爸的聊天记录里写的，我读的不是理工大，是力工大。,1,0,0.23792094956004828
1351097913,1709274185,210487338640,373076966,Lewis_GTAandFPS,要求更高就用屈层氏蒸馏水[doge],0,0,0.4470293681059869
1351097913,1709273987,210487124448,71964012,冰云酱紫,听说好多纯水机出来的纯度还没哇哈哈好,0,0,0.6606018007841357
1351097913,1709272646,210484761648,35166263,溦笑依然,我就说这个up主怎么给我一种特熟悉的感觉[笑哭]原来是毕导啊,0,0,0.2086071574629598
1351097913,1709272415,210484314224,1162708249,百里若鸢,商用逆渗透纯水机能达到多少？,0,0,0.5501531312456789
1351097913,1709269747,210479258928,34313937,海绵宝宝小蛋糕,懂了，这期是商单[doge],0,0,0.19232396106603364
1351097913,1709269365,210478589184,472782045,正道的光照在了我头上,我们这边都是一块一瓶啊,0,0,0.2158333370282174
1351097913,1709268774,210477271184,2772470,蒼の羽,[笑哭]海外没有娃哈哈，就只能用净水机了,0,0,0.49453155374646024
1351097913,1709268591,210476968880,646332872,埃尔德马斯,就说哇哈哈平时没人买，还能那么能打,4,0,0.4102525769368275
1351097913,1709267506,210474404880,454879742,浪仔来了,我们用的屈臣氏啊,0,0,0.2406981553124205
1351097913,1709267120,210473396416,138924944,沉睡的小舞郎,哇哈哈，屈臣氏全是实验室必备啊,0,0,0.49094653457001797
1351097913,1709266982,210473126208,1439886,太阳骑士阿卜西,[doge]你这么说，他瓶盖应该是最紧的，因为纯,1,0,0.28136603745329686
1351097913,1709265572,210469911008,15324494,Kiryi6,找一鸣只要1.2[吃瓜],0,0,0.1688006094676908
1351097913,1709264013,210466944544,170115177,我们都是微不足道的,这些过滤的纯净水跟蒸馏水区别在哪里？,2,1,0.5101817534806439
1351097913,1709263071,210465269088,148401944,人工机器人_暮晨,纯水机这玩意，厂商卖出去几万，过一层经销商至少就要翻倍，这还不是大牌子的,1,0,0.5862004914528298
1351097913,1709262568,210464451504,390917832,上官新晴,吃饭还可以配[脱单doge],0,0,0.13594423325180016
1351097913,1709260910,210461718784,321073955,泔浸铀喂牲,纯水仪出来的一级水和二级水的数值大概多少,0,0,0.5316600611348002
1351097913,1709260701,210461327008,24831490,Ralph__,DIY分体水冷的时候也可以用娃哈哈[脱单doge],0,0,0.3936053401585735
1351097913,1709260602,210461118928,278081673,未来主义猫,还是去离子水好,0,0,0.4191814513289715
1351097913,1709260589,210461147664,255500655,睡不醒的小馒头,@AI视频小助理 总结一下,0,0,0.2571586820849492
1351097913,1709260136,210460497008,16308102,一隻小怪兽,普通几千块的净水器制出来的纯水电导率是多少？,0,0,0.4789500931200203
1351097913,1709260071,210460230944,9125892,心有绫息,我山上小溪里的电导率好像也是个位数，非常恐怖,0,0,0.27870563055803854
1351097913,1709259434,210459381136,3904491,张先森zxj,纯不纯我不知道，反正我泡海参只能用娃哈哈、怡宝和屈臣氏。[doge],0,0,0.3983328734063967
1351097913,1709259072,210458773120,382472384,一枝半枫荷,我们实验室有纯化水机……,0,0,0.5136225876497433
1351097913,1709258064,210457196848,8318295,凌雲一笑,原来真的是纯净水啊！,0,0,0.46110135000557584
1351097913,1709258059,210457220320,497463042,XGP_BOT,我们水质在线监测设备一直都用娃哈哈或怡宝做零点标定，确实便宜又准确,2,0,0.5158799790741496
1351097913,1709257954,210457130480,7487030,温柔故事べ,娃哈哈一直一块五，两块哪来的,0,0,0.3860504051995997
1351097913,1709257853,210456974000,11688317,帆子君和四只喵画画,我超，实验室那破玩意20w，我们有俩,0,0,0.3803671511673185
1351097913,1709256921,210455627008,165100203,chenxccc,我看别人实验室都是哇哈哈，还以为哇哈哈有di水产品,1,0,0.6527731790717061
1351097913,1709255514,210453718512,20905329,芈峰,长见识了,0,0,0.16853790442758007
1351097913,1709254608,210452520176,430366016,一路有你QWERTY,别乱科普了，普通人长喝纯净水对身体不好吧？,1,1,0.3752967118258051
1351097913,1709254398,210452264224,457865212,轻轻哮,你把他搞贵了就麻烦了[微笑],0,0,0.2323445478759763
1351097913,1709250404,210447924400,9214259,你就不能剪剪指甲,大二那年就知道了……那已经是13年前了，那时候学姐说喝水就别喝它了,0,0,0.30559903129548405
1351097913,1709249333,210447055392,397223400,一梦长风,@AI视频小助理 总结一下,0,0,0.2570868047522136
1351097913,1709249239,210446978272,440940586,Piscesun仙儿,哈哈哈😆太对了，我们实验室也用这个[给心心],0,0,0.42233502775759363
1351097913,1709243922,210444438896,18540327,一半い意外,农夫山泉呢？农夫山泉跟娃哈哈比，能不能用来做实验？,0,1,0.5455657083528491
1351097913,1709242424,210444002784,38873995,雨林虫子,很好奇娃哈哈是怎么制造出纯度这么高的水的同时还那么便宜的,0,0,0.6332870279265881
1351097913,1709242366,210443959488,1784695271,一氧化二氢qwa,？谁在叫我,0,0,0.1191370243201518
1351097913,1709240911,210443413712,1416715618,想看富士山喷发,怪不得这玩意超市买不到[喜极而泣][喜极而泣][喜极而泣][喜极而泣],0,0,0.2409192950720781
1351097913,1709237468,210442323392,538958693,bili_538958693,怡宝也是纯净水啊，难不成更贵[doge],0,0,0.43628077340330407
1351097913,1709235432,210441355472,457260993,暗夜苍星06,@娃哈哈 给你打广告呢[笑哭],1,0,0.4538109604351916
1351097913,1709234079,210440686192,14764575,水平線の彼方へ,怪不得我在超市里就没见过,0,0,0.1953434096340592
1351097913,1709233035,210440116848,215404065,怎么名称都被注册了,实验室有纯水机，18.2兆欧。只有出野外才用娃哈哈，有时候怡宝。,0,0,0.610320306165861
1351097913,1709232797,210440015728,17185937,随便起个名字可好,我想问怡宝和农夫山泉呢？,0,0,0.29747157500922844
1351097913,1709232256,210439584192,501674743,一笼又一笼,农夫山泉这水 20年前喝是真的甜  现在没有一点,0,0,0.31046136793072554
1351097913,1709232216,210439575824,178297259,狡兔屋-安比,已经很久没看到哇哈哈了，我这边都买不到了,0,0,0.3281475535339835
1351097913,1709231799,210439192016,302243504,篠小杨,突然发现那个二十万的仪器我们实验室里每个洗手台都带一个，小小一个实验室五六台…,0,0,0.44229594917462295
1351097913,1709231001,210438630816,5871945,ChinaGirlMarionette,才1.4？我家新装纯水机的时候我测的是5我觉得已经很牛逼了,4,0,0.4828915414015659
1351097913,1709230545,210438337008,301084553,风飘飘曳,为什么实验室能放娃哈哈的瓶子，不是都在门口装好再进去嘛,0,0,0.522398408686683
1351097913,1709227708,210435376752,6843428,布谷鸟指挥官,不一定娃哈哈，可能怡宝,0,0,0.39448734096245747
1351097913,1709227484,210435011712,357505550,QianDream206,"陶华碧离开老干妈，味儿变了
宗庆后离开娃哈哈，望守初心",19,0,0.2690064336415533
1351097913,1709227111,210434536464,88014889,丶爱吃甜甜圈,虽然但是我选择农夫 喝了十来年 问就是喝习惯了,1,0,0.1716458338208236
1351097913,1709227014,210434453072,86221452,JabberWocky238,农夫山泉，百岁山，依云，最恶心喝不了一口，怡宝，冰露，康师傅，凑合能喝，娃哈哈，顶配,0,0,0.3487025876026126
1351097913,1709226925,210434335088,86221452,JabberWocky238,娃哈哈真的比别的水好喝,0,0,0.6230801325477379
1351097913,1709226365,210433586848,1331532479,废铁在许昌,机器维护保养和配试剂纯水仪不行就是买哇哈哈，在外地出差没有条件也是买哇哈哈[微笑],0,0,0.4777425589394887
1351097913,1709225296,210432016176,1270480195,笑傲鵰湖的沙帮主,哈哈哈，读博的时候，15年[doge],2,0,0.20746040723560774
1351097913,1709224503,210430572944,28645559,拉着手刹开Tardis,哈哈哈我们实验室就是用娃哈哈,0,0,0.6403596222921976
1351097913,1709224371,210430327808,57057024,优秀的琪琪,农夫山泉一点也不甜，太难喝了，只有什么别的矿泉水没有的情况下我会买农夫山泉，我去超市就买哇哈哈,1,0,0.46312627228956116
1351097913,1709224282,210430111728,199204678,Esc1314520,[龙年],0,0,0.07620224067879067
1351097913,1709223787,210429188880,7182262,Kuonji-Seimei,20w实验室搞个小纯水站，上两套小混床的话出水17兆欧没问题，还可以原地卖水,1,0,0.4763415702270946
1351097913,1709223462,210428514016,15233621,是啊Gine呀,去离子水没了，首选娃哈哈😃,0,0,0.5417049971099896
1351097913,1709223304,210428242816,26562282,制膜工,[脱单doge]你终于想起你是制膜的了，和导师吃饭时候知道的。我：看B站那个毕导比较有意思，导师：毕导和我们一样也是做膜的。我：！！！,0,0,0.17692261572027923
1351097913,1709222903,210427406480,12259259,XXEagleyes,超纯水国内1l要1k[tv_呆]国外买折回rmb其实也就几十块钱的事，这得养肥了多少中间商...,6,1,0.4809659167261785
1351097913,1709222637,210426868736,473830536,-洛水天依_,宗老走好[热词系列_泪目],1,0,0.06284797127978019
1351097913,1709222347,210426267664,3546555707558384,专业承包空屏2天,用过一段时间的怡宝，最后还是随大流用娃哈哈了,0,0,0.39505102113101276
1351097913,1709222343,210426265088,16041325,likealive,实验室用超纯水机不是几千块就能买到吗？有一级和三级纯净水出水口，并没有那么昂贵啊,2,1,0.5276907753000004
1351097913,1709222305,210426074576,17795884,淡蓝604,我们之前激光器用的屈臣氏[笑哭],0,0,0.2791062092329871
1351097913,1709222177,210425898368,1325922,红莲の狮子,为啥2块？不是4毛？,0,0,0.15093196527162894
1351097913,1709222012,210425547824,629030518,言叶Y-Y,miliQ[给心心],0,0,0.24366313806840023
1351097913,1709221876,210425281936,294645382,蚊子包仙人,但是我去年搞植物组培毕业论文的时候，用哇哈哈做培养基它不凝固呀！,1,0,0.48266914079268175
1351097913,1709221647,210424556128,1135926981,郭小郭0123,哇哈哈给逼叨广告费,0,0,0.39487143513670514
1351097913,1709221640,210424550560,32291362,Cg0417,哇哈哈开始发力了？,0,0,0.3800134449671413
1351097913,1709221401,210424113920,10345429,S73183,之前单位实验室都是买纯净水过来再过滤下用[妙啊],1,0,0.5265148612919296
1351097913,1709221230,210423712416,350012990,023-023-023,明明比前单位的纯水机还好用[微笑],0,0,0.4881932643500702
1351097913,1709220953,210423084592,481081314,我是Eason_,哈哈,0,0,0.2703830145948852
1351097913,1709220798,210422646384,426382779,爱分析的小熊猫,作为科研小白。能不能问一下为什么不用什么某山泉或者某山，这些品牌的水。,0,10,0.42730573503902936
1351097913,1709219776,210420169088,690651491,妃色阿巴,今天师姐配指示剂，用实验室的水配出来的一直是绿色，正常是黄色，她把原先的试剂换新重配了三次都是绿色，整个人都要裂开了，然后师姐让我给带两瓶娃哈哈，用娃哈哈配出黄色试剂的那一刻她都要感动哭了[脱单doge][脱单doge][脱单doge][脱单doge]，最终确定实验室的水有问题[笑哭][笑哭][笑哭][笑哭],2880,12,0.5534759489388272
1351097913,1709219639,210419728032,39113401,月半为胖,娃哈哈纯净水，农夫山泉这些都不是纯净水，也有专门的矿物质水。蒸馏水当然也纯，不过一般贵些，所以说白了娃哈哈又纯又便宜啊。,1,0,0.6430609001811984
1351097913,1709219579,210419596096,328087337,everstill,我们干活经常要离开实验室外出，外面配制溶液都是带这种小瓶装娃哈哈的，就是夏天经常带多少都不够用……后来领导再三强调，你们要是渴我去申请买农夫山泉，不要老喝实验室的娃哈哈!!!,1662,15,0.5812032783994932
1351097913,1709219540,210419484304,5023744,labamlada,问题是还真有这回事。。。这纯水品质确实高,1,0,0.49433585420250553
1351097913,1709218941,210417994352,398587699,怠惰因循真君,有人能科普下为什么吗,0,0,0.25967214030127184
1351097913,1709218811,210417778352,535084840,仅听诸葛丞相教诲,落井下石的都得出来给王力宏道歉，搞得我都买不到12星座纯净水了[辣眼睛],3,0,0.2658015346617694
1351097913,1709218772,210417586592,32886050,ow枪火,说两块一瓶的，你们实验室管采购的有问题,0,0,0.35883564711549376
1351097913,1709218367,210416539008,2011952522,坐禅飞升世,[小A和小B_喝茶],0,0,0.22627086675859157
1351097913,1709218176,210416131024,670639248,闲的扣脚,"用塑料瓶裝的哇哈哈, 裡面應該很多塑料微粒吧, 實驗用沒問題嗎?",1,5,0.4994660613624414
1351097913,1709217592,210414655712,1164302413,才华横溢天下无敌,社会的悲哀,0,1,0.2184216974698284
1351097913,1709217405,210414130976,490728564,Cloud9zzZ,ro 水[笑哭],0,0,0.35436068306625257
1351097913,1709216943,210412970624,4013039,帘喜搭梓的空眺矮冰辊,好水,0,0,0.3711209376861441
1351097913,1709216750,210412482944,2143787547,树下乘凉的猫猫,桶装的更加纯，有些是科研项目直接对应的。那个便宜很多。,3,0,0.4494381270443213
1351097913,1709216729,210412370384,2028213000,似水流年--------,都涨到两块了，还捧[脱单doge],0,0,0.1674252160753759
1351097913,1709216341,210411465168,1346122577,与影成二人,它是真纯喝着口感和其它的不一样,0,0,0.38205195905317935
1351097913,1709216050,210410739776,525724340,战无敌王皓,娃哈哈最近买流量了？刷个视频好几个娃哈哈。人喝其实真没必要，一块钱的康师傅就够了，经济实惠。就个矿泉水何必买贵的，况且纯水味道不咋好喝，康师傅是甜的，娃哈哈没啥味道,0,1,0.5542321668285982
1351097913,1709216036,210410589152,497811604,不解释1122,娃哈哈可以喝 超纯水可不能喝哦[doge],5,1,0.5827088934286664
1351097913,1709215645,210409689696,76850014,渣-渣-熊,活着不火死了才火 赶紧一货柜收藏,1,0,0.10187403968956117
1351097913,1709215624,210409588144,1155235103,疯狂的面包屑,emm……其实组装一套也不是很贵，活性炭过滤器+熔喷滤芯+RO膜+小型除CO2器+小型混床，出水电导率可达到二级除盐水标准，最主要就是混床里的树脂再生是个技术活，搞不好出水就不合格。,0,0,0.5672338082123193
1351097913,1709215537,210409441664,1520933843,忘了起名字啦,娃哈哈不是一块五一瓶？,0,0,0.4410440201780176
1351097913,1709215320,210408860720,413573214,凯旋777,为啥我们实验室必须用先蒸馏的水[笑哭],0,0,0.5319177021313756
1351097913,1709215051,210408149200,414094,Gewehr,哇哈哈是真的纯，小时候第一次喝那个水感觉喝嘴里一点感觉没有，难以描述的神奇感觉,1,0,0.538679243806762
1351097913,1709214911,210407730976,698354032,ReChellyAbys,最主要是现在哇哈哈不好买了，便利店还是超市基本都很少见,1,0,0.4112334775758288
1351097913,1709214812,210407623472,401839134,葩卧fe,怡宝也是，这边地调中心基本都用怡宝瓶子装水样,0,0,0.3757164200449672
1351097913,1709214676,210407290784,90444489,省油的灯啊,水又不是越纯越好,0,0,0.4711196190680733
1351097913,1709214572,210406988528,580787313,浦罗列塔,"北中yi梁y，中⛰️大学，消🚒栓，⛰️竹醇，万一就差我一个呢？我懒得打字，但又怕只差我一个。
今日我等若冷眼旁观，他日祸临己身，则无人为我摇旗呐喊!
bzhan上也有很多相关视频讨论，也可以去公z号“东海呀”了解全部情况",1,3,0.1749074410333533
1351097913,1709214373,210406515952,6464166,秋叶丶夏花,哇哈哈老板去世了[大哭],0,0,0.2482277300795223
1351097913,1709214326,210406358128,30015854,满脑混沌,就怕宗庆后过世后他那崇拜欧美经营理念的女儿来个“降本增效”,0,0,0.1626470887717071
1351097913,1709214208,210406067488,36225342,海GA,DD水,0,0,0.16085752487574062
1351097913,1709214195,210406087312,362483731,凉凉要喝冰阔乐,我感觉娃哈哈的水比较软，喝进去有种很舒服的感觉，不知道为啥,0,0,0.5387162901978685
1351097913,1709214001,210405587056,615676268,-青竹居士-,娃哈哈＞＞怡宝＞其他矿泉水＞＞农夫三拳,1,2,0.48510324899342705
1351097913,1709213941,210405476016,2007744682,中国国家射击队,一套提纯娃哈哈的机器，多少钱？,0,0,0.43920423461855584
1351097913,1709213938,210405535312,3354177,绅士影子与微笑狗,没纯净水这还不简单，拿论文挤一下不就行了吗。,4,2,0.467478995830162
1351097913,1709213843,210405234640,3546599575783957,BIBA4RS,pure-纯[脱单doge],0,0,0.24612530566652016
1351097913,1709213522,210404484880,2140771582,漫画腐竹,那泉阳泉呢？？？我泉阳泉呢？,0,0,0.24587345536556854
1351097913,1709213446,210404342288,8177327,炫杺鸢,网上看到很多反智言论说纯水没有电解质，多么多么可怕，说自己不小心碰了一下差点死了，养了好多年还是感觉痛彻心扉的寒冷[笑哭]每次看都纳闷这群人没喝过娃哈哈吗[笑哭][笑哭][笑哭],0,0,0.4870092635007031
1351097913,1709213149,210403466512,33819047,蓝月晴空_青い月,有听说国内组做古DNA要在野外用水现稀释阳性对照，市面上所有瓶装水都试过了，阳性对照组就是检测不出来，直到它们用了农夫山泉。这也算玄学了，最后也不知道为什么瓶装水里只有农夫山泉能让阳性对照里DNA不分解。,9,0,0.41819506937214546
1351097913,1709213139,210403537040,164880018,山白静石,我们实验室也是,0,0,0.42513590998731693
1351097913,1709213070,210403390608,1561092607,bili_1561092607,我们俩实验室共用一个破烂纯水机[龙年],0,0,0.44860390879819095
1351097913,1709213021,210403206208,400234298,你在道上,你别说，我喝的出来，我就说感觉不一样,0,0,0.21274578033474922
1351097913,1709213004,210403107648,179359271,城外孤身策马,我就是感觉农夫山泉和娃哈哈都难喝 怪味,0,0,0.4297136657965362
1351097913,1709212451,210401926976,48209824,缘已到何必找,不说我都不知道我们天天用的超纯水机那么贵[笑哭]，来自矿产实验室,0,0,0.5428386427429233
1351097913,1709212443,210401786240,1222651259,野比家的多啦,为啥不用川西地区的自来水，特别是理塘的，那里的水不是更纯吗？,4,12,0.4002256495875346
1351097913,1709212215,210401198608,1646914912,底层小恐龙,好像纯水不太适合长期饮用吧？,0,3,0.40324221167056484
1351097913,1709212049,210400835808,1956100145,bili_72382365835,哇哈哈我记得是西湖的水吧，西湖老早就变得没那么干净了，不是那种纯自然山泉水，是经过人工处理的，比那些微处理的自然山泉水干净,0,0,0.5070228121119063
1351097913,1709211855,210400363920,592934332,蛇院废柴,喝喝喝（）@查无此人-404forever,1,1,0.2366680334766513
1351097913,1709211849,210400359584,321041371,听我黑色的大衣,我就在实验室工作，平时用的都是一级水。有一次其他实验室的人过来参观，看我直接就能从仪器里放出一级水整个人都震惊了[笑哭]说你们这么奢求的吗,0,0,0.5318559669925313
1351097913,1709211819,210400294928,435227796,_-微凉-_,大学时我们老师说哇哈哈没得怡宝纯！！！,0,0,0.4957118486750814
1351097913,1709211754,210400244000,648799088,胡萝卜味菠萝干,激光粒度仪和娃哈哈也很配哦,0,0,0.3552917527632568
1351097913,1709211536,210399588256,72336285,船长没有喵,这视频短不短，2个币1个赞，还要啥自行车。,0,0,0.18286422433199462
1351097913,1709211301,210399079216,48173536,云中的峰芒,要不是我们工作天天要纯化水我就信了,0,1,0.3723342885602985
1351097913,1709211218,210398909040,294932391,伍迪迪迪迪迪迪迪,我们这医院尿检给小孩接就是用娃哈哈瓶子，只能用娃哈哈瓶子[doge],0,0,0.4574769626442248
1351097913,1709211183,210398881488,491624101,沙海中的细雕处于风暴,我有一个想法拉一缸水，把电线扔进去，再把自己的手伸进去，看看能不能电到自己,0,1,0.22762014753055113
1351097913,1709211077,210398640880,1124699787,疯狂的北京卡酷,我们自己产纯化水和注射水,0,0,0.4940025328264226
1351097913,1709210475,210397156736,321065084,TheOrdinaryWorld,真实，之前学院的纯水机坏了，每个课题组都是哇哈哈[脱单doge],0,0,0.47843747197907954
1351097913,1709210242,210396555856,351033663,下水道激素老鼠梅西,只喝喝哇哈哈，农夫山泉感觉喝起来一种涩涩的感觉,1,0,0.44288137206480926
1351097913,1709210242,210396648624,387095247,泥石流滚雪球,实验室：九九成，稀罕物,0,0,0.3493706361686687
1351097913,1709210211,210396575712,7939576,爱口胡的猫猫,[嘉然2.0_啊笑死]我上个项目，焊接定子的时候用的大焊机，厂家说冷却水得加纯净水，我们领导还挺发愁说这纯净水哪搞，我跟他说去超市拉几十桶哇哈哈就行,0,0,0.4775135165850632
1351097913,1709209693,210395329584,478123756,某个玩mc的358,我比较想知道是谁第一个知道哇哈哈纯到能做实验的[脱单doge],0,0,0.4198424710534971
1351097913,1709209656,210395238432,296263232,勃士生捣湿,ICP-MS还得屈臣氏。[doge],0,0,0.2925264173565408
1351097913,1709209547,210394993472,3461570717813326,音乐曲星人,那么所以这个如果在蒸馏娃哈哈的话会更纯吗？[doge][doge][doge],0,0,0.4704187072451419
1351097913,1709209518,210394921536,12808510,孤独玩家Center,现在为啥都把哇哈哈神话了，对，我做质谱或者培养的时候会用哇哈哈，但是是在测试阶段才会用，查一下这个方向有没有问题，都是用于探查，真能做出来以后再去用纯水混基或者培养液来做复试，但凡论文里能出现哇哈哈的大概率实验室经费不会太足,34,3,0.6369563001360933
1351097913,1709209396,210394720336,263600309,你干嘛---哎呦--,[思考]那岂不是还有一笔卖废品的收入,1,0,0.2901971195601453
1351097913,1709209215,210394206992,527136897,风言风语v587,哇哈哈打钱,0,0,0.4083264024176219
1351097913,1709209197,210394254576,40776256,狂气の际,哇哈哈能到六个九，够用了,0,0,0.3373801639620806
1351097913,1709208973,210393697808,161047637,童话镇作者,为啥我们这边用的是怡宝,0,0,0.28835834346002087
1351097913,1709208791,210393242096,30899342,琅琊老五,我们这一直一块五，别造谣[笑哭][笑哭][笑哭][笑哭],0,0,0.16450953921440112
1351097913,1709208638,210392961440,76708564,圣灵逍遥,那么为什么不用冰露呢？冰露不也是纯净水，价格还更便宜？[思考],1,4,0.44908979475801064
1351097913,1709208295,210392177024,524706196,bili_45752553668,论文不是纯水吗，找师兄要啊,0,0,0.4053724480601974
1351097913,1709208115,210391724880,1896447199,新的诞生,我就说最近这几年怎么都看不到了。,0,0,0.1028887089250367
1351097913,1709208114,210391657968,95445125,条有枝,现在娃哈哈不好买不到,0,0,0.42008924695856953
1351097913,1709207830,210391026528,13945270,岳麓餐馆,哈哈哈，三五年后，纯水机的维护成本可比纯水机贵了,4,0,0.6011410236432074
1351097913,1709207567,210390506976,1071277828,4级七阶准账号,老家卖一块钱一瓶[妙啊],0,0,0.3016186948563871
1351097913,1709207556,210390422768,324601517,睡睡不想睡醒,高校液相室里成箱成箱的哇哈哈哈哈哈哈哈哈哈哈哈,1,0,0.3903178046502137
1351097913,1709207553,210390496768,313091451,h-w-dragon,我第一份工作时一直喝农夫山泉，有天喝着喝着恶心了。[笑哭]都是大桶那种，现在娃哈哈，冰露，康师傅什么都很相对比较少见了。,1,0,0.38186853860198683
1351097913,1709207492,210390146528,13181397,就叫夜樂吧,纯水,0,0,0.5051400553685659
1351097913,1709207460,210390187920,141599198,这次换我思念,我这边8毛噢,0,0,0.11513510794266776
1351097913,1709207355,210389950080,436122550,-Phineas-,之前做色谱，用的就是哇哈哈或者屈臣氏哈哈哈哈,1,0,0.4642553790515519
1351097913,1709207162,210389484960,372474718,顾星榆,小雨伞，懂标题的，2块的玩具！！,45,3,0.2267136340856453
1351097913,1709207088,210389345600,401069562,漫步人生路1397,弄点氢氧化了不就行了,0,0,0.3140119085801769
1351097913,1709206772,210388624112,34543982,北斗の宝,我们这儿一块钱一瓶呐。,0,0,0.26681619052151084
1351097913,1709206608,210388185888,186305911,奥奥奥德赛,我一直以为你只有公众号呢，原来这里有号啊,2,0,0.145848379976316
1351097913,1709206537,210388041952,16564984,熊猫大飞击,我们用屈臣氏,0,0,0.2819333175567264
1351097913,1709206519,210387959984,41120608,叶广君,好家伙原来我买不到哇哈哈是因为这个,2,0,0.2852939098957979
1351097913,1709206468,210387921536,105770658,ka67,为什么不用怡宝？,0,0,0.21440708135744993
1351097913,1709206352,210387503408,299176321,ahknow,宗老一路走好！,0,0,0.03592522230483817
1351097913,1709206065,210387049952,223689641,逆境中享受生活,而且真的渴了也可以拿起来喝[doge],2,1,0.2951890688786604
1351097913,1709205852,210386487344,1913582,失败中的victor,哇哈哈质量高没得说，要说便宜，还得是百事纯水乐，京东打折的时候4x5L装只要16块钱，每次看到就搞几箱回来放着慢慢喝[歪嘴],1,0,0.5196610750738951
1351097913,1709205810,210386372496,30686227,风舞铃1984,这么说我的冷热喷蒸脸仪买个哇哈哈就好了,0,0,0.33113193127640456
1351097913,1709205768,210386262000,502336246,Fulill_,我们学校实验室一般都是用镊子把两个氢原子和一个氧原子拼在一起,11850,121,0.37898875185986525
1351097913,1709205664,210385986752,275266756,蜜桃提子茶,不是8.8一提么[doge],0,0,0.13043927838328062
1351097913,1709205538,210385846592,1366246,这实在是太激昂了,很想知道纯水机洗娃哈哈出来的电导率会不会高于1.4,2,0,0.529364046148769
1351097913,1709205402,210385467472,252417530,会长是阿宅,两块钱，还要啥自行车呀……,0,0,0.17297432336243398
1351097913,1709205352,210385305040,383906,懒得修改昵称的人,哇哈哈，营销的神[笑哭]……精病。自从宗女士接手公司，新出的产品是一件比一件抽象，搞的滑稽剧也是一处接着一处，现在到处又开始花钱搞视频，刷科研营销用水来做市场定位差异化，我只能说，早干嘛去了？当年不整幺蛾子继续站住二高端水位置，还至于被撵出食杂店么？现在发力自媒体，晚了呀[笑哭],0,0,0.40016468268552596
1351097913,1709204954,210384310288,24790988,寒山那颗樱花树,讲真的我实验用的全氮仪调数据全靠哇哈哈，纯水机的水都没哇哈哈顶用,7,0,0.622401734952224
1351097913,1709204791,210384162608,19024998,lock_cylinder,为什么不用蒸馏水呢[思考],0,2,0.4364957392407321
1351097913,1709204771,210384006080,524361867,nuokiss,我们买5升的，瓶还能装样品,0,0,0.2801498304096456
1351097913,1709204631,210383577312,494659016,风软一江水wind,好了，以后就喝娃哈哈了[星星眼],0,0,0.3687051696784588
1351097913,1709204396,210383150944,356886318,从小不怕毒疫苗,娃哈哈能不能洗显卡,0,1,0.41386482865285407
1351097913,1709204287,210382839360,612630092,转基因拟态淀粉酶,屈臣氏蒸馏水可能也不错，以前公司的激光机水冷机就加屈臣氏,1,0,0.4577548785623299
1351097913,1709204218,210382630192,2092405575,缇娜溯唯,哇哈哈真的难咽下，一点味道都没有[微笑],0,0,0.3604555827452027
1351097913,1709204106,210382496032,24893697,玉灵鱼,娃哈哈纯水程度很高的，我上学的时候，有纯水机都不用。就用娃哈哈,0,0,0.6536154814709594
1351097913,1709204068,210382306272,326981748,图昂图昂啊,加湿器,0,0,0.28426132685422717
1351097913,1709203783,210381709280,15835362,小荐,蒸馏水杂质少吗？,0,0,0.45726361978329466
